cod_ibge,year,cases_deng,cases_lept,cases_mala,cases_leiv,cases_ltan
351750,2016,383,1,0,0,0
351760,2016,34,0,0,0,1
351770,2016,28,0,0,0,0
351780,2016,1,0,0,0,0
351780,2016,327,0,0,0,0
351790,2016,25,0,0,0,0
351800,2016,14,0,0,0,0
351810,2016,114,0,0,0,0
351820,2016,138,0,0,0,0
351830,2016,2,6,0,0,0
351830,2016,134,6,0,0,0
351840,2016,1,18,1,0,0
351840,2016,1052,18,1,0,0
351850,2016,11,0,0,0,0
351860,2016,219,0,0,0,0
351870,2016,1367,65,0,3,2
351880,2016,12,115,0,2,1
351880,2016,5280,115,0,2,1
351885,2016,1,0,0,0,0
351885,2016,117,0,0,0,0
351890,2016,38,0,0,0,0
351900,2016,74,0,0,0,0
351905,2016,56,0,0,0,2
351907,2016,7,20,0,1,2
351907,2016,3532,20,0,1,2
351910,2016,67,0,0,0,0
351920,2016,1,0,0,1,0
351920,2016,46,0,0,1,0
351925,2016,10,0,0,0,0
351930,2016,178,0,0,0,0
351940,2016,1,0,0,0,0
351940,2016,423,0,0,0,0
351950,2016,162,0,0,0,0
351960,2016,20,1,0,0,0
351960,2016,2269,1,0,0,0
351970,2016,1,3,0,0,1
351970,2016,120,3,0,0,1
351980,2016,102,0,0,0,0
351990,2016,72,1,0,0,0
352000,2016,133,1,0,0,0
352010,2016,121,0,0,0,0
352030,2016,2,0,0,0,1
352040,2016,13,4,0,0,1
352040,2016,1335,4,0,0,1
352042,2016,35,2,0,0,1
352044,2016,565,0,0,0,0
352050,2016,700,20,0,0,0
352060,2016,55,0,0,0,0
352070,2016,81,0,0,0,0
352080,2016,11,0,0,0,0
352090,2016,6,0,1,0,0
352100,2016,1,0,0,0,0
352100,2016,177,0,0,0,0
352110,2016,13,0,0,0,0
352115,2016,1,0,0,0,0
352115,2016,195,0,0,0,0
352120,2016,0,0,0,0,14
352130,2016,141,0,0,0,0
352140,2016,1,0,0,0,0
352140,2016,181,0,0,0,0
352150,2016,14,0,0,0,0
352160,2016,95,0,0,0,1
352170,2016,27,0,0,0,1
352180,2016,6,0,0,0,0
352190,2016,124,2,0,0,1
352200,2016,8,0,0,0,0
352210,2016,147,11,0,0,0
352220,2016,396,18,1,6,1
352230,2016,225,5,0,0,1
352240,2016,2,16,0,0,0
352240,2016,194,16,0,0,0
352250,2016,409,22,0,0,1
352260,2016,3,8,0,0,1
352260,2016,817,8,0,0,1
352270,2016,1146,0,0,0,0
352290,2016,34,1,0,0,0
352300,2016,62,0,0,1,0
352310,2016,281,18,0,0,0
352320,2016,150,1,0,0,1
352330,2016,10,0,0,0,12
352340,2016,1,46,0,0,2
352340,2016,331,46,0,0,2
352350,2016,11,0,0,0,0
352360,2016,40,1,0,0,0
352370,2016,253,0,0,0,0
352380,2016,4,0,0,0,0
352390,2016,12,8,0,0,2
352390,2016,6282,8,0,0,2
352400,2016,1,0,0,0,1
352400,2016,120,0,0,0,1
352410,2016,1369,1,0,0,0
352420,2016,160,0,0,0,0
352430,2016,2,6,0,0,0
352430,2016,1189,6,0,0,0
352440,2016,9,24,0,0,1
352440,2016,2220,24,0,0,1
352450,2016,2,0,0,0,0
352450,2016,182,0,0,0,0
352460,2016,0,0,0,0,1
352470,2016,497,13,0,0,0
352480,2016,2,1,1,0,0
352480,2016,2264,1,1,0,0
352490,2016,8,0,0,0,0
352500,2016,313,0,0,0,0
352510,2016,4,0,0,0,2
352510,2016,4465,0,0,0,2
352520,2016,51,0,0,0,0
352530,2016,700,7,0,0,0
352540,2016,1,0,0,0,0
352550,2016,1,0,0,0,0
352560,2016,101,1,0,1,0
352570,2016,446,0,0,0,0
352580,2016,107,0,0,0,0
352585,2016,17,2,0,0,0
352590,2016,6,29,0,1,3
352590,2016,3372,29,0,1,3
352600,2016,118,0,0,2,0
352610,2016,149,3,0,0,2
352620,2016,1,0,0,0,0
352630,2016,4,0,0,0,0
352640,2016,55,0,0,0,1
352650,2016,63,0,0,0,1
352670,2016,280,7,0,1,0
352680,2016,146,3,0,0,2
352690,2016,4,18,0,0,0
352690,2016,2197,18,0,0,0
352700,2016,1,1,0,0,1
352700,2016,18,1,0,0,1
352710,2016,2,2,13,0,1
352710,2016,242,2,13,0,1
352720,2016,1,27,0,0,1
352720,2016,709,27,0,0,1
352725,2016,54,0,0,0,0
352730,2016,101,4,0,0,0
352740,2016,81,0,0,0,0
352750,2016,15,0,0,0,0
352760,2016,162,0,0,0,0
352770,2016,17,0,0,0,0
352780,2016,4,0,0,0,0
352790,2016,21,0,0,0,0
352800,2016,40,0,0,0,0
352810,2016,78,0,0,0,0
352820,2016,95,0,0,0,0
352830,2016,32,0,0,0,0
352840,2016,1,4,0,1,0
352840,2016,138,4,0,1,0
352850,2016,8,1,0,0,1
352850,2016,614,1,0,0,1
352860,2016,30,0,0,0,0
352870,2016,30,0,0,0,1
352880,2016,60,6,0,0,10
352885,2016,4,0,0,0,0
352890,2016,29,0,0,0,0
352900,2016,2133,23,7,38,1
352910,2016,22,0,0,0,0
352920,2016,616,0,0,0,0
352930,2016,3098,8,0,0,0
352940,2016,4,26,2,0,0
352940,2016,1715,26,2,0,0
352950,2016,186,0,0,0,0
352960,2016,49,0,0,0,0
352965,2016,15,0,0,0,0
352970,2016,199,0,0,0,0
352980,2016,41,5,0,0,0
352990,2016,55,1,0,0,2
353000,2016,34,1,0,0,0
353010,2016,851,0,0,0,3
353020,2016,2,0,0,0,0
353020,2016,860,0,0,0,0
353030,2016,325,0,0,0,0
353040,2016,1,0,0,0,0
353040,2016,57,0,0,0,0
353050,2016,366,3,0,0,0
353060,2016,3,32,3,1,0
353060,2016,1511,32,3,1,0
353070,2016,9,11,0,0,1
353070,2016,2240,11,0,0,1
353080,2016,2,10,0,0,1
353080,2016,1836,10,0,0,1
353100,2016,86,0,0,0,0
353110,2016,107,6,0,0,5
353120,2016,37,2,0,0,0
353130,2016,117,9,0,0,0
353140,2016,200,0,0,0,0
353150,2016,729,0,0,0,0
353160,2016,46,0,0,0,3
353180,2016,199,4,0,0,0
353190,2016,265,0,0,0,0
353200,2016,21,10,0,0,0
353205,2016,25,0,0,0,0
353210,2016,108,0,0,0,0
353220,2016,99,0,0,0,0
353230,2016,5,0,0,0,0
353240,2016,35,0,0,0,1
353250,2016,105,0,0,0,0
353260,2016,119,0,0,0,0
353270,2016,22,0,0,0,0
353280,2016,218,0,0,0,0
353284,2016,13,0,0,0,0
353286,2016,62,0,0,0,0
353290,2016,1,0,0,0,0
353290,2016,46,0,0,0,0
353300,2016,94,0,0,0,0
353310,2016,10,0,0,1,3
353320,2016,103,0,0,0,0
353325,2016,8,0,0,0,0
353330,2016,10,0,0,0,0
353340,2016,169,4,0,0,0
353350,2016,593,0,0,0,0
353360,2016,263,0,0,0,0
353370,2016,12,0,0,0,0
353390,2016,1,0,0,0,0
353390,2016,1034,0,0,0,0
353400,2016,44,0,0,0,0
353410,2016,28,0,0,0,0
353420,2016,43,0,0,0,0
353430,2016,1,1,0,0,0
353430,2016,1053,1,0,0,0
353440,2016,2,24,0,0,1
353440,2016,2232,24,0,0,1
353450,2016,47,0,0,0,0
353460,2016,309,1,0,2,2
353470,2016,1,2,0,0,0
353470,2016,433,2,0,0,0
353475,2016,265,0,0,0,0
353480,2016,46,0,0,0,0
353490,2016,150,0,0,0,0
353500,2016,207,0,0,0,0
353510,2016,118,0,0,0,0
353520,2016,259,2,0,0,0
353530,2016,116,0,0,0,0
353540,2016,108,0,0,0,0
353550,2016,1,9,0,1,1
353550,2016,697,9,0,1,1
353560,2016,14,0,0,0,1
353570,2016,35,0,0,0,0
353580,2016,35,3,0,0,0
353590,2016,90,0,0,0,0
353600,2016,43,0,0,0,0
353610,2016,0,0,0,0,0
353620,2016,439,52,1,0,2
353625,2016,38,0,0,0,0
353630,2016,175,0,0,0,2
353640,2016,64,0,0,0,0
353650,2016,8,60,1,2,1
353650,2016,1055,60,1,2,1
353657,2016,1,0,0,0,0
353660,2016,1,0,0,0,0
353660,2016,54,0,0,0,0
353670,2016,203,8,0,0,0
353690,2016,53,0,0,1,0
353700,2016,18,0,0,0,0
353710,2016,157,4,0,0,0
353715,2016,10,0,0,0,0
353720,2016,10,2,0,0,6
353730,2016,1,0,2,7,1
353730,2016,695,0,2,7,1
353740,2016,299,0,0,0,0
353750,2016,27,0,0,0,0
353760,2016,198,1,1,0,0
353770,2016,50,0,0,0,1
353780,2016,88,1,0,0,3
353790,2016,12,0,0,0,0
353800,2016,16,17,0,0,3
353800,2016,3166,17,0,0,3
353810,2016,73,0,0,0,0
353820,2016,5,0,0,0,0
353830,2016,55,0,0,0,0
353860,2016,76,0,0,0,0
353870,2016,8,135,0,0,1
353870,2016,8133,135,0,0,1
353880,2016,91,2,0,0,3
353890,2016,109,0,0,0,0
353900,2016,115,0,0,0,0
353910,2016,37,0,0,0,0
353920,2016,323,0,0,0,0
353930,2016,417,6,0,0,0
353940,2016,63,0,0,0,0
353950,2016,504,2,0,0,6
353960,2016,75,0,0,0,0
353970,2016,2,0,0,0,0
353980,2016,185,17,0,0,0
353990,2016,58,0,0,0,0
354000,2016,36,1,0,2,0
354020,2016,1291,0,0,0,0
354025,2016,35,0,0,0,0
354030,2016,4,0,0,0,0
354030,2016,58,0,0,0,0
354040,2016,80,0,0,0,0
354060,2016,1,18,0,0,0
354060,2016,701,18,0,0,0
354070,2016,1,0,0,0,0
354070,2016,560,0,0,0,0
354075,2016,185,1,0,1,0
354080,2016,5,0,0,0,0
354080,2016,446,0,0,0,0
354085,2016,3,0,0,0,0
354090,2016,129,1,0,0,1
354100,2016,2,8,0,0,0
354100,2016,753,8,0,0,0
354105,2016,14,0,0,0,0
354110,2016,22,0,0,1,0
354120,2016,104,0,0,0,0
354130,2016,1,0,0,1,1
354130,2016,996,0,0,1,1
354140,2016,96,15,4,77,3
354140,2016,18825,15,4,77,3
354150,2016,264,1,0,1,1
354160,2016,103,1,0,0,0
354165,2016,14,0,0,0,0
354170,2016,103,0,0,0,0
354190,2016,51,0,0,0,0
354200,2016,8,0,0,0,0
354210,2016,2,0,0,0,0
354210,2016,242,0,0,0,0
354220,2016,547,0,0,0,0
354240,2016,593,0,0,0,0
354250,2016,19,0,0,0,0
354260,2016,348,1,0,0,0
354270,2016,9,0,0,0,0
354290,2016,1,0,0,0,0
354290,2016,110,0,0,0,0
354310,2016,12,0,0,0,0
354320,2016,50,0,0,0,0
354330,2016,5,2,0,0,0
354330,2016,290,2,0,0,0
354340,2016,424,55,25,4,30
354340,2016,58388,55,25,4,30
354350,2016,2,0,0,0,0
354360,2016,24,0,0,0,0
354370,2016,45,0,0,0,0
354380,2016,64,0,0,0,0
354390,2016,2,7,0,1,2
354390,2016,1125,7,0,1,2
354400,2016,220,2,0,0,0
354410,2016,20,0,0,0,0
354420,2016,160,1,0,0,0
354425,2016,1,0,0,0,5
354425,2016,339,0,0,0,5
354430,2016,1,0,0,0,0
354430,2016,107,0,0,0,0
354440,2016,9,0,0,0,0
354450,2016,80,0,0,0,0
354460,2016,30,0,0,0,0
354470,2016,14,0,0,0,0
354480,2016,18,0,0,0,0
354490,2016,231,0,0,0,0
354500,2016,31,0,0,0,0
354510,2016,16,0,0,0,1
354515,2016,71,1,0,0,0
354520,2016,3,14,0,0,0
354520,2016,2157,14,0,0,0
354530,2016,1,0,0,0,0
354530,2016,272,0,0,0,0
354540,2016,13,0,0,0,0
354560,2016,129,0,0,1,0
354570,2016,2,0,0,0,0
354570,2016,74,0,0,0,0
354580,2016,9,10,0,0,0
354580,2016,1426,10,0,0,0
354600,2016,96,0,0,0,1
354610,2016,130,0,0,0,0
354620,2016,25,3,0,0,0
354630,2016,90,7,0,0,0
354640,2016,177,6,0,0,0
354650,2016,59,0,0,0,0
354660,2016,947,0,0,4,1
354670,2016,225,2,0,0,0
354680,2016,1,5,0,0,0
354680,2016,273,5,0,0,0
354690,2016,33,0,0,0,0
354710,2016,46,0,0,0,0
354720,2016,9,0,0,0,0
354730,2016,760,11,0,0,0
354740,2016,44,0,0,0,0
354750,2016,174,0,0,0,0
354760,2016,431,1,0,0,0
354765,2016,37,0,0,0,0
354770,2016,952,0,0,0,0
354780,2016,4,46,0,2,0
354780,2016,1438,46,0,2,0
354790,2016,127,0,0,0,0
354800,2016,231,6,0,0,0
354805,2016,51,0,0,1,0
354810,2016,11,2,0,0,0
354830,2016,19,0,0,0,0
354840,2016,57,0,0,0,0
354850,2016,6,60,8,0,1
354850,2016,4428,60,8,0,1
354860,2016,37,0,0,0,0
354870,2016,11,33,0,0,0
354870,2016,5398,33,0,0,0
354880,2016,649,6,0,2,0
354890,2016,30,13,0,0,5
354890,2016,4501,13,0,0,5
354900,2016,73,0,0,0,0
354910,2016,515,2,0,0,0
354920,2016,18,0,0,0,0
354925,2016,20,0,0,0,0
354930,2016,42,0,0,0,1
354940,2016,1,0,0,0,0
354940,2016,706,0,0,0,0
354950,2016,1,0,0,0,0
354950,2016,298,0,0,0,0
354960,2016,10,0,0,0,0
354970,2016,172,0,0,0,0
354980,2016,88,89,31,41,7
354980,2016,28601,89,31,41,7
354990,2016,59,91,3,3,3
354990,2016,19985,91,3,3,3
354995,2016,96,9,0,0,0
355000,2016,16,0,0,0,0
355010,2016,145,0,0,0,0
355020,2016,128,1,0,0,1
355030,2016,84,906,101,48,34
355030,2016,75082,906,101,48,34
355040,2016,91,1,0,0,0
355060,2016,415,20,0,0,1
355070,2016,4,4,3,0,0
355070,2016,2086,4,3,0,0
355080,2016,13,0,0,0,0
355090,2016,9,0,0,0,0
355090,2016,1021,0,0,0,0
355100,2016,1,26,0,0,0
355100,2016,239,26,0,0,0
355110,2016,0,0,0,0,2
355130,2016,39,0,0,0,0
355140,2016,121,0,0,0,0
355150,2016,1,0,0,0,0
355150,2016,786,0,0,0,0
355160,2016,69,4,0,0,0
355170,2016,40,7,0,0,0
355170,2016,3351,7,0,0,0
355180,2016,1,1,0,0,0
355190,2016,87,0,0,0,0
355200,2016,7,0,0,0,0
355210,2016,1,2,0,0,0
355210,2016,202,2,0,0,0
355220,2016,30,118,4,2,4
355220,2016,9192,118,4,2,4
355230,2016,116,0,0,0,0
355240,2016,9,26,0,0,0
355240,2016,2379,26,0,0,0
355250,2016,544,11,0,0,1
355255,2016,64,0,0,0,0
355260,2016,1,0,0,0,0
355260,2016,72,0,0,0,0
355270,2016,1,0,0,0,0
355270,2016,349,0,0,0,0
355280,2016,1,31,0,0,0
355280,2016,539,31,0,0,0
355290,2016,22,0,0,0,0
355300,2016,54,0,0,0,0
355310,2016,83,0,0,0,0
355320,2016,195,0,0,0,0
355330,2016,170,1,0,0,3
355340,2016,4,2,0,0,0
355340,2016,432,2,0,0,0
355360,2016,23,0,0,0,0
355365,2016,25,0,0,0,0
355370,2016,2,7,0,0,0
355370,2016,1788,7,0,0,0
355380,2016,32,0,0,0,0
355385,2016,1,0,0,0,0
355390,2016,62,0,0,0,0
355395,2016,26,0,0,0,0
355400,2016,1,2,2,0,3
355400,2016,502,2,2,0,3
355410,2016,14,23,0,4,1
355410,2016,5421,23,0,4,1
355430,2016,557,0,0,0,3
355440,2016,14,0,0,0,0
355450,2016,302,1,0,0,0
355460,2016,2,0,0,0,0
355465,2016,2,0,0,0,0
355470,2016,17,0,0,0,0
355475,2016,2,0,0,0,0
355480,2016,6,0,0,0,3
355480,2016,928,0,0,0,3
355490,2016,61,0,0,0,0
355500,2016,2,14,0,7,2
355500,2016,841,14,0,7,2
355510,2016,32,0,0,5,5
355520,2016,18,0,0,0,0
355530,2016,19,0,0,0,0
355535,2016,135,0,0,0,0
355540,2016,810,2,2,0,1
355550,2016,1,0,0,0,0
355560,2016,335,0,0,0,0
355570,2016,40,0,0,0,0
355580,2016,342,0,3,0,0
355600,2016,49,0,0,0,2
355610,2016,117,0,0,0,0
355620,2016,218,17,0,0,0
355630,2016,174,0,0,1,0
355640,2016,262,0,0,0,0
355645,2016,2,3,0,0,1
355645,2016,159,3,0,0,1
355650,2016,2,2,0,0,0
355650,2016,361,2,0,0,0
355660,2016,18,0,0,0,0
355670,2016,1,12,0,0,1
355670,2016,522,12,0,0,1
355680,2016,163,0,0,0,0
355690,2016,66,0,0,0,0
355695,2016,61,0,0,0,0
355700,2016,1,16,0,0,2
355700,2016,1291,16,0,0,2
355710,2016,13,9,0,10,0
355710,2016,2933,9,0,10,0
355715,2016,34,0,0,0,0
355720,2016,118,0,0,0,1
355730,2016,63,0,0,0,0
350075,2016,8,0,0,0,1
350270,2016,16,1,0,0,1
350310,2016,11,0,0,0,0
350535,2016,0,0,0,0,0
350990,2016,35,0,0,0,0
350995,2016,14,0,0,0,0
351512,2016,20,0,0,0,0
352020,2016,23,1,0,0,0
352280,2016,30,0,0,0,0
352660,2016,18,0,0,0,0
353090,2016,7,0,0,0,0
353215,2016,17,0,0,0,0
353380,2016,2,0,0,0,0
353680,2016,1,1,0,0,0
353850,2016,51,7,0,0,0
354050,2016,8,0,0,0,0
354180,2016,6,0,0,0,0
354230,2016,2,0,0,0,0
354280,2016,0,0,0,0,10
354323,2016,13,0,0,0,0
354550,2016,112,0,0,0,0
354625,2016,7,0,0,0,0
354700,2016,13,0,0,0,0
355050,2016,155,0,0,0,0
355120,2016,2,0,0,0,0
355495,2016,16,1,0,0,0
355590,2016,12,0,0,0,0
350060,2016,21,0,0,0,0
351260,2016,9,0,0,0,0
353282,2016,4,0,0,0,0
354820,2016,5,0,0,0,0
355420,2016,2,0,0,0,0
350540,2016,12,3,0,0,6
351565,2016,7,0,0,0,0
352215,2016,1,0,0,0,6
352265,2016,3,0,0,0,1
354010,2016,4,0,0,0,0
355350,2016,1,0,0,0,0
355635,2016,0,0,0,0,0
350945,2016,28,0,0,0,0
354325,2016,3,0,0,0,0
350315,2016,2,0,0,0,0
350715,2016,0,0,0,0,0
353170,2016,0,0,0,0,0
354300,2016,14,0,0,0,0
350010,2017,84,11,0,18,1
350020,2017,8,0,0,0,0
350030,2017,12,0,0,0,0
350040,2017,17,0,0,0,0
350050,2017,23,0,0,0,0
350055,2017,4,0,0,0,0
350070,2017,47,1,0,0,0
350080,2017,7,0,0,0,0
350090,2017,7,0,0,0,0
350100,2017,7,0,0,0,0
350110,2017,18,0,0,0,0
350115,2017,21,1,0,0,2
350120,2017,10,0,0,0,0
350130,2017,40,1,0,0,0
350140,2017,10,0,0,1,0
350150,2017,7,0,0,0,1
350160,2017,796,10,0,0,0
350170,2017,142,9,0,0,2
350180,2017,33,0,0,0,0
350190,2017,168,37,0,0,0
350200,2017,13,0,0,0,0
350210,2017,470,1,0,15,5
350220,2017,32,1,0,0,0
350230,2017,9,0,0,0,0
350230,2017,1,0,0,0,0
350240,2017,19,0,0,0,0
350250,2017,20,3,0,0,2
350260,2017,6,0,0,0,0
350275,2017,26,0,0,0,0
350280,2017,513,10,0,24,2
350290,2017,22,1,0,0,1
350300,2017,1,0,0,0,0
350320,2017,566,9,0,0,0
350330,2017,232,38,0,0,0
350335,2017,4,0,0,0,0
350340,2017,8,0,0,0,0
350350,2017,4,0,0,0,0
350360,2017,23,0,0,0,0
350370,2017,31,0,0,0,0
350380,2017,24,0,0,0,0
350390,2017,229,0,0,0,0
350395,2017,6,0,0,0,0
350400,2017,204,15,0,0,2
350410,2017,306,11,0,0,2
350410,2017,2,11,0,0,2
350420,2017,50,0,0,0,0
350430,2017,2,0,0,0,0
350440,2017,15,0,0,0,0
350450,2017,18,0,0,0,0
350460,2017,18,0,0,0,0
350470,2017,5,0,0,0,0
350480,2017,10,0,0,0,0
350490,2017,0,0,0,0,0
350500,2017,4,0,0,0,0
350510,2017,10,0,0,0,1
350520,2017,59,0,0,0,0
350530,2017,33,4,0,0,0
350550,2017,114,4,0,2,0
350560,2017,153,0,0,1,0
350570,2017,415,51,0,0,0
350580,2017,70,0,0,3,0
350590,2017,56,1,0,0,1
350600,2017,583,12,0,30,4
350610,2017,249,7,0,1,0
350620,2017,0,0,0,0,0
350630,2017,2,0,0,0,0
350635,2017,258,16,2,0,1
350635,2017,1,16,2,0,1
350640,2017,21,0,0,0,0
350650,2017,706,8,1,19,5
350660,2017,4,0,0,0,1
350670,2017,20,0,0,0,0
350680,2017,16,1,0,0,0
350690,2017,5,0,0,0,0
350700,2017,45,1,0,0,5
350710,2017,2,2,0,0,0
350720,2017,9,0,0,0,0
350730,2017,11,0,0,0,0
350740,2017,25,0,0,0,0
350745,2017,3,0,0,0,0
350750,2017,203,9,2,3,5
350760,2017,152,23,1,0,1
350770,2017,32,0,0,0,0
350775,2017,3,0,0,0,0
350780,2017,35,0,0,0,0
350790,2017,37,0,0,0,0
350800,2017,3,0,0,0,0
350810,2017,61,0,0,0,0
350820,2017,0,0,0,0,0
350830,2017,3,0,0,0,0
350840,2017,40,1,0,0,3
350850,2017,133,2,1,0,0
350860,2017,57,6,0,0,0
350870,2017,3,1,0,0,0
350880,2017,5,0,0,0,0
350890,2017,1,0,0,1,0
350900,2017,33,2,0,0,0
350910,2017,12,0,0,0,0
350920,2017,14,2,0,0,1
350925,2017,30,1,0,0,1
350930,2017,5,0,1,0,0
350940,2017,12,0,0,0,0
350950,2017,4483,199,15,5,10
350950,2017,5,199,15,5,10
350960,2017,6,1,0,0,1
350970,2017,2,1,0,0,0
350980,2017,2,0,0,0,0
351000,2017,70,4,0,0,0
351010,2017,0,0,0,0,0
351015,2017,1,0,0,0,0
351020,2017,32,2,0,0,1
351030,2017,25,0,0,0,0
351040,2017,87,3,0,1,0
351050,2017,277,6,6,0,3
351060,2017,55,14,0,0,0
351070,2017,24,0,0,0,0
351080,2017,18,0,0,0,0
351090,2017,0,0,0,0,0
351100,2017,89,0,0,0,1
351110,2017,498,34,3,1,2
351120,2017,6,0,0,0,0
351130,2017,46,0,0,0,0
351140,2017,2,0,0,0,0
351150,2017,37,0,0,0,0
351160,2017,3,0,0,0,0
351170,2017,7,0,0,0,1
351190,2017,1,0,0,0,0
351200,2017,79,0,0,0,0
351210,2017,22,0,0,0,0
351220,2017,32,2,0,0,0
351230,2017,8,0,0,0,0
351240,2017,19,0,0,0,0
351250,2017,33,0,0,0,0
351270,2017,7,0,0,0,0
351280,2017,29,6,0,0,1
351290,2017,2,0,0,0,1
351300,2017,184,13,1,1,0
351300,2017,1,13,1,1,0
351310,2017,13,0,0,0,0
351320,2017,4,0,0,0,0
351330,2017,4,0,0,0,0
351340,2017,58,12,0,0,0
351350,2017,64,5,0,0,0
351360,2017,4,0,0,0,0
351370,2017,147,0,0,0,0
351380,2017,267,13,0,0,0
351385,2017,9,0,0,0,0
351390,2017,10,2,0,0,0
351400,2017,8,0,0,0,0
351410,2017,23,1,0,0,0
351420,2017,3,0,0,0,0
351430,2017,4,0,0,0,0
351440,2017,48,4,1,51,5
351450,2017,13,1,0,0,0
351460,2017,8,0,0,0,0
351470,2017,4,0,0,0,0
351480,2017,1,0,0,0,3
351490,2017,4,0,0,0,1
351492,2017,2,0,0,0,0
351495,2017,1,0,0,0,0
351500,2017,92,2,0,0,0
351510,2017,17,0,0,1,0
351515,2017,27,0,0,0,0
351518,2017,160,0,0,0,2
351519,2017,5,0,0,0,0
351520,2017,71,0,0,0,0
351530,2017,2,0,0,0,0
351535,2017,30,0,0,0,0
351540,2017,1,0,0,0,0
351550,2017,209,3,3,5,5
351560,2017,5,0,0,0,0
351570,2017,28,13,0,0,0
351580,2017,1,2,0,0,0
351590,2017,12,0,0,0,0
351600,2017,15,0,0,1,0
351610,2017,4,0,0,0,0
351620,2017,341,15,0,3,0
351630,2017,38,6,0,0,1
351640,2017,18,13,0,0,0
351650,2017,8,0,0,0,0
351660,2017,2,0,0,0,0
351670,2017,69,1,0,0,0
351680,2017,6,0,0,0,0
351685,2017,0,0,0,0,0
351690,2017,16,0,0,0,0
351700,2017,6,0,0,1,2
351710,2017,25,0,0,0,0
351720,2017,23,0,0,0,0
351730,2017,19,0,0,1,0
351740,2017,188,0,0,0,0
351750,2017,39,1,0,0,0
351760,2017,16,0,0,0,0
351770,2017,13,0,0,0,0
351780,2017,83,0,0,1,0
351790,2017,1,0,0,0,0
351800,2017,5,2,0,0,0
351810,2017,4,0,0,0,0
351820,2017,25,0,0,0,0
351830,2017,72,2,0,0,0
351840,2017,331,24,0,0,1
351850,2017,12,0,0,0,0
351860,2017,20,0,0,0,0
351870,2017,324,68,2,4,0
351880,2017,1760,84,0,2,0
351880,2017,2,84,0,2,0
351885,2017,16,0,0,0,0
351890,2017,5,1,0,0,0
351900,2017,25,0,0,0,0
351905,2017,1,0,0,0,0
351907,2017,1520,17,0,0,0
351910,2017,11,0,0,0,0
351920,2017,9,0,0,0,0
351925,2017,0,0,0,0,0
351930,2017,23,0,0,0,0
351940,2017,85,0,0,0,0
351940,2017,2,0,0,0,0
351950,2017,6,1,0,0,0
351960,2017,282,0,0,0,1
351970,2017,30,0,0,0,0
351980,2017,37,0,0,0,0
351990,2017,13,0,0,0,0
352000,2017,32,0,0,0,0
352010,2017,6,0,0,0,0
352030,2017,24,0,0,0,0
352040,2017,540,2,1,0,1
352040,2017,2,2,1,0,1
352042,2017,1,2,0,0,1
352044,2017,48,0,0,0,0
352050,2017,203,24,1,1,2
352060,2017,5,0,0,0,0
352070,2017,10,1,0,1,0
352080,2017,7,0,0,1,0
352090,2017,1,0,0,0,0
352100,2017,53,1,0,0,2
352100,2017,1,1,0,0,2
352110,2017,7,0,0,0,0
352115,2017,21,0,0,0,0
352120,2017,1,0,0,0,7
352130,2017,3,0,0,0,0
352140,2017,95,1,0,0,0
352150,2017,13,0,0,0,0
352160,2017,11,0,0,0,0
352170,2017,7,0,0,0,0
352180,2017,1,0,0,0,0
352190,2017,104,10,0,0,0
352200,2017,0,0,0,0,0
352210,2017,86,12,0,0,0
352220,2017,96,23,1,0,0
352230,2017,104,12,1,1,1
352240,2017,48,17,0,0,2
352250,2017,96,17,1,0,0
352260,2017,298,10,0,0,2
352270,2017,93,2,0,0,0
352290,2017,15,0,0,0,0
352300,2017,7,0,0,0,0
352310,2017,41,11,0,0,1
352320,2017,46,0,0,0,1
352330,2017,0,0,0,0,5
352340,2017,91,14,0,0,3
352350,2017,3,0,0,0,0
352360,2017,4,0,0,0,0
352370,2017,3,0,0,0,0
352380,2017,10,0,0,0,0
352390,2017,557,13,0,1,1
352400,2017,41,2,0,1,0
352410,2017,59,4,0,0,0
352420,2017,3,0,0,0,1
352430,2017,120,10,0,0,0
352440,2017,662,6,2,0,0
352440,2017,1,6,2,0,0
352450,2017,31,0,0,0,0
352460,2017,0,0,0,0,0
352470,2017,199,18,0,0,0
352480,2017,244,4,1,0,0
352490,2017,7,0,0,0,0
352500,2017,91,4,0,0,0
352510,2017,140,0,0,0,1
352520,2017,10,0,0,0,0
352530,2017,187,16,1,0,0
352540,2017,1,0,0,0,0
352550,2017,8,1,0,0,0
352560,2017,8,0,0,0,0
352570,2017,72,1,0,0,1
352580,2017,9,0,0,0,0
352585,2017,6,1,0,0,0
352590,2017,753,24,0,0,1
352600,2017,18,0,0,0,2
352610,2017,9,1,0,0,1
352620,2017,0,0,0,0,0
352630,2017,3,0,0,0,0
352640,2017,28,0,0,1,0
352650,2017,10,0,0,0,0
352670,2017,86,4,0,0,0
352680,2017,61,2,0,0,0
352690,2017,655,31,0,0,0
352700,2017,9,2,0,0,1
352710,2017,180,1,2,0,0
352720,2017,175,13,1,0,0
352720,2017,1,13,1,0,0
352725,2017,15,0,0,0,0
352730,2017,25,4,0,0,0
352740,2017,8,1,0,1,0
352750,2017,2,0,0,0,0
352760,2017,34,0,0,0,0
352770,2017,2,0,0,0,0
352780,2017,3,0,0,0,0
352790,2017,2,0,0,0,0
352800,2017,21,1,0,0,0
352810,2017,8,0,0,0,0
352820,2017,10,0,0,0,0
352830,2017,5,0,0,0,0
